400
3
328	-404042	2076	2
329	-404042	2076	2
330	-404042	2076	2
331	-404042	2076	2
332	-404042	2076	2
333	-404042	2076	2
334	-404042	2076	2
335	-404042	2076	2
336	-404042	2076	2
337	-404042	2076	2
338	-404042	2076	2
339	-404042	2076	2
340	-404042	2076	2
341	-739575	3800	2
342	-739575	3800	2
343	-739575	3800	2
344	-739575	3800	2
345	-739575	3800	2
346	-739575	3800	2
347	-739575	3800	2
348	-739575	3800	2
349	-739575	3800	2
350	-739575	3800	2
351	-739575	3800	2
352	-739575	3800	2
353	-739575	3800	2
354	-739575	3800	2
355	-739575	3800	2
356	-739575	3800	2
357	-739575	3800	2
358	-739575	3800	2
359	-372902	1916	2
360	-372902	1916	2
361	-739575	3800	2
362	-739575	3800	2
363	-739575	3800	2
364	-739575	3800	2
365	-739575	3800	2
366	-739575	3800	2
367	-739575	3800	2
368	-739575	3800	2
369	-739575	3800	2
370	-739575	3800	2
371	-739575	3800	2
372	-739575	3800	2
373	-739575	3800	2
374	-739575	3800	2
375	-739575	3800	2
376	-739575	3800	2
377	-739575	3800	2
378	-739575	3800	2
379	-410270	2108	2
380	-206302	1060	2
381	-615015	3160	2
382	-615015	3160	2
383	-615015	3160	2
384	-615015	3160	2
385	-615015	3160	2
386	-615015	3160	2
387	-615015	3160	2
388	-615015	3160	2
389	-615015	3160	2
390	-615015	3160	2
391	-615015	3160	2
392	-615015	3160	2
393	-615015	3160	2
394	-615015	3160	2
395	-615015	3160	2
396	-615015	3160	2
397	-615015	3160	2
398	-615015	3160	2
399	-372902	1916	2
400	-206302	1060	2
